timesteps,fps,eval_return_mean,eval_return_std,eval_success_rate,eval_collision_rate,eval_steps_mean,eval_path_length_mean
1720000,995,250.11177920228897,223.29979248727608,0.71,0.27,68.92,8.175574456453324
1730000,996,249.98516255172228,222.22655564533918,0.71,0.26,71.92,7.820363265275955
1740000,998,244.89852794500752,222.71623888311603,0.69,0.26,83.22,8.397831480503083
1750000,999,240.85565442980558,228.88043186069302,0.69,0.29,69.21,8.126451109275221
1760000,1001,264.67386420885333,217.9503499282311,0.74,0.25,63.27,8.123650751560927
1770000,1002,255.4711492490357,222.58970844088944,0.72,0.27,64.19,8.369577918499708
1780000,1004,245.74888562968837,225.99770401109308,0.7,0.28,69.43,8.049137785211206
1790000,1005,203.4451607184713,238.71445116676983,0.61,0.35,77.18,7.9461856341362
1800000,1006,252.10374773493788,221.10734425113276,0.71,0.26,77.5,8.570278490185737
1810000,1008,255.24515204334048,220.55241902091922,0.72,0.25,71.73,7.985269258022308
1820000,1009,262.6385968287241,218.06490416564134,0.73,0.24,74.93,8.407900689095259
1830000,1010,217.25346647849773,240.4261211612986,0.65,0.35,57.57,7.713474248051643
1840000,1012,288.95240427952666,198.99953809348824,0.79,0.2,66.21,8.322741450965404
1850000,1013,292.4715458455414,201.31365707395673,0.8,0.2,62.21,8.402742516994476
1860000,1015,255.45166908719915,222.16212405504595,0.72,0.26,68.47,7.966579776406288
1870000,1016,258.8960531991298,219.8310996537429,0.73,0.26,65.45,8.146054631471634
1880000,1018,254.61972130370822,222.78174048785087,0.72,0.27,64.25,8.036911232024432
1890000,1019,288.94882019538875,200.79533062428413,0.79,0.2,68.66,8.500635440349578
1900000,1020,267.4901914916243,215.99889556623896,0.75,0.25,64.1,8.309275893568993
1910000,1022,242.32606543126542,223.0868822802501,0.69,0.26,81.4,7.98595260322094
1920000,1022,214.4113564451842,240.4379674166661,0.64,0.35,63.59,7.81232773900032
1930000,44,244.58060208212234,231.28080691441906,0.7,0.3,59.52,8.139995535463095
1940000,44,255.39591709640277,221.939676619296,0.72,0.26,67.9,8.26856820166111
1950000,44,247.69583800024338,227.52816861385523,0.71,0.28,64.4,7.986955335587263
1960000,44,236.7145507339714,231.6810526379629,0.68,0.3,70.49,8.389545753076673
1970000,45,230.29979121205747,235.37546534701377,0.67,0.33,60.27,8.307985486984252
